,Unnamed: 0,assetID,contentFeaturization.orientation,contentFeaturization.peopleCategories,contentFeaturization.foregroundColors,contentFeaturization.backgroundColors,contentFeaturization.tags,overallTone_cool,overallTone_neutral,overallTone_warm,visualContentDensity_high,visualContentDensity_low,visualContentDensity_unknown,visualAttentionSpread_high,visualAttentionSpread_low,visualAttentionSpread_unknown,tags_active_wear,tags_apparel,tags_athlete,tags_back,tags_bed,tags_blonde,tags_bodysuit,tags_boxer,tags_build,tags_business,tags_camera,tags_camisole,tags_chair,tags_checkered,tags_coat,tags_construction,tags_corset,tags_cotton,tags_couch,tags_crop_top,tags_dance,tags_design,tags_dress,tags_fabric,tags_face,tags_flower,tags_gold,tags_hair,tags_hairstyle,tags_hand,tags_hip,tags_holding,tags_illustration,tags_jacket,tags_knee,tags_knit,tags_lace,tags_laying,tags_leg,tags_leggings,tags_leopard_print,tags_lingerie,tags_logo,tags_long_hair,tags_midi_dress,tags_muscular,tags_neck,tags_neoprene,tags_orange,tags_pajamas,tags_posing,tags_robe,tags_satin,tags_shirt,tags_shorts,tags_shoulders,tags_sign,tags_sitting,tags_skin,tags_skirt,tags_spandex,tags_sports_bra,tags_stand,tags_standing,tags_stocking,tags_stomach,tags_strap,tags_stretch,tags_striped,tags_style,tags_sweater,tags_symbol,tags_tan,tags_tank_top,tags_template,tags_text,tags_textile,tags_thigh,tags_torso,tags_underpants,tags_underwear,tags_waist,tags_wear,tags_wearing,tags_yoga,tags_yoga_pants,foregroundColors_beige,foregroundColors_black,foregroundColors_brown,foregroundColors_cream,foregroundColors_cyan,foregroundColors_dark_blue,foregroundColors_dark_brown,foregroundColors_dark_gray,foregroundColors_dark_pink,foregroundColors_dark_red,foregroundColors_gray,foregroundColors_khaki,foregroundColors_lavender,foregroundColors_light_blue,foregroundColors_lilac,foregroundColors_off_white,foregroundColors_olive,foregroundColors_orange,foregroundColors_pink,foregroundColors_plum,foregroundColors_red,foregroundColors_royal_blue,foregroundColors_silver,foregroundColors_violet,foregroundColors_white,backgroundColors_beige,backgroundColors_black,backgroundColors_brown,backgroundColors_cream,backgroundColors_cyan,backgroundColors_dark_blue,backgroundColors_dark_brown,backgroundColors_dark_gray,backgroundColors_dark_pink,backgroundColors_gray,backgroundColors_khaki,backgroundColors_light_blue,backgroundColors_lilac,backgroundColors_off_white,backgroundColors_orange,backgroundColors_pink,backgroundColors_silver,backgroundColors_white
274,274,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7543/HNS_DM7543_DenimJacketBlue_Front.jpg,portrait,"['person', 'woman']","['dark_brown', 'brown', 'light_blue']","['white', 'off_white']","['posing', 'hair', 'wear', 'wearing', 'underwear', 'sports_bra', 'lingerie', 'holding']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
275,275,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7543/HNS_DM7543_EveningBlushWSandshell_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'dark_brown']",['white'],"['underpants', 'posing', 'stand', 'wear', 'wearing', 'tan', 'underwear', 'lingerie', 'skin', 'camisole', 'standing']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,276,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7543/HNS_DM7543_NavyEclipse_Front.jpg,portrait,"['person', 'woman']","['orange', 'dark_brown', 'brown', 'khaki', 'dark_blue']","['white', 'off_white']","['posing', 'hair', 'wear', 'bodysuit', 'waist', 'wearing', 'underwear', 'sports_bra', 'lingerie', 'camisole', 'shoulders']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
277,277,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7543/HNS_DM7543_ParisNude_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'dark_brown', 'khaki', 'black']","['white', 'off_white']","['posing', 'wear', 'wearing', 'tan', 'underwear', 'sports_bra', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
278,278,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7543/HNS_DM7543_Sandshell_Front.jpg,portrait,"['person', 'woman']","['orange', 'pink']",['white'],"['underpants', 'posing', 'wear', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,279,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7543/HNS_DM7543_WarmCocoaBrown_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'dark_brown']",['white'],"['posing', 'wear', 'bodysuit', 'wearing', 'underwear', 'lingerie', 'holding']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,280,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7543/HNS_DM7543_White_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'black']",['white'],"['underpants', 'posing', 'waist', 'wear', 'wearing', 'underwear', 'lingerie', 'skin', 'holding']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,281,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7549/HNS_DM7549_Black_Front.jpg,portrait,"['person', 'woman']","['orange', 'dark_brown']","['white', 'off_white']","['posing', 'wear', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
282,282,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7549/HNS_DM7549_EveningBlush_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['posing', 'wear', 'wearing', 'underwear', 'lingerie']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,283,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7549/HNS_DM7549_LavenderSparkle_Front.jpg,portrait,"['person', 'woman']","['orange', 'khaki', 'lilac']","['white', 'off_white']","['posing', 'wear', 'face', 'wearing', 'underwear', 'sports_bra', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
284,284,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7549/HNS_DM7549_ParisNude_Front.jpg,portrait,"['person', 'woman']","['orange', 'dark_brown', 'khaki']","['white', 'off_white']","['lace', 'underpants', 'posing', 'hair', 'camera', 'wear', 'stand', 'waist', 'style', 'wearing', 'tan', 'underwear', 'lingerie', 'skin', 'camisole', 'standing']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
285,285,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7549/HNS_DM7549_White_Front.jpg,portrait,"['person', 'woman']","['dark_brown', 'brown', 'khaki']","['white', 'off_white']","['posing', 'hair', 'wear', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
286,286,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7676/HNS_DM7676_Black_Front.jpg,portrait,"['person', 'woman']","['brown', 'dark_brown', 'black']",['white'],"['posing', 'wear', 'face', 'wearing', 'sports_bra', 'tank_top', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,287,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7676/HNS_DM7676_CinnamonButter_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'khaki']","['white', 'off_white']","['posing', 'wear', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
288,288,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7676/HNS_DM7676_LatteLift_Front.jpg,portrait,"['person', 'woman']",['orange'],['white'],"['posing', 'hair', 'wear', 'face', 'style', 'wearing', 'tan', 'underwear', 'sports_bra', 'lingerie', 'skin', 'tank_top', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289,289,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7676/HNS_DM7676_Sandshell_Front.jpg,portrait,"['person', 'woman']","['orange', 'khaki', 'off_white']",['white'],"['posing', 'hair', 'wear', 'wearing', 'sports_bra', 'skin', 'tank_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290,290,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7679/HNS_DM7679_Black_Front.jpg,portrait,"['person', 'woman']","['orange', 'dark_brown', 'black', 'khaki']",['white'],"['posing', 'hair', 'leggings', 'wear', 'bodysuit', 'wearing', 'sports_bra', 'tank_top', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,291,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7679/HNS_DM7679_EveningBlush_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['posing', 'wear', 'face', 'wearing', 'blonde', 'tan', 'underwear', 'sports_bra', 'lingerie', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
292,292,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7679/HNS_DM7679_LatteLift_Front.jpg,portrait,"['person', 'woman']",['orange'],"['white', 'off_white']","['posing', 'hair', 'wear', 'face', 'style', 'wearing', 'blonde', 'tan', 'underwear', 'sports_bra', 'lingerie', 'skin', 'tank_top', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
293,293,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7679/HNS_DM7679_Navy_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'dark_blue']","['white', 'black']","['posing', 'wear', 'bodysuit', 'wearing', 'sports_bra']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,294,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7679/HNS_DM7679_VenturePink_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['wearing', 'wear', 'bodysuit']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
295,295,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7681/HNS_DM7681_Black_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'dark_brown']","['white', 'off_white']","['posing', 'long_hair', 'hair', 'wear', 'face', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
296,296,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7681/HNS_DM7681_CoralZest_Front.jpg,portrait,"['person', 'woman']","['dark_brown', 'khaki', 'red']","['white', 'off_white']","['posing', 'wear', 'face', 'wearing', 'lingerie', 'crop_top']",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
297,297,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7681/HNS_DM7681_PaintedDotBlack_Front.jpg,portrait,"['person', 'woman']","['dark_brown', 'brown']","['white', 'off_white']","['sports_bra', 'wearing', 'wear', 'bodysuit']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
298,298,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7681/HNS_DM7681_ParisNude_Front.jpg,portrait,"['person', 'woman']","['orange', 'khaki']","['white', 'off_white']","['wear', 'wearing', 'underwear', 'sports_bra', 'lingerie', 'skin', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
299,299,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7681/HNS_DM7681_SheerPalePink_Front.jpg,portrait,"['person', 'woman']","['dark_brown', 'khaki', 'orange', 'pink']","['white', 'off_white']","['posing', 'wear', 'face', 'wearing', 'underwear', 'sports_bra', 'lingerie', 'holding', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
300,300,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7681/HNS_DM7681_White_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['wear', 'blonde', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
301,301,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7685/HNS_DM7685_Almond_Front.jpg,portrait,"['person', 'woman']",['orange'],['white'],"['posing', 'hair', 'wear', 'face', 'wearing', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,302,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM7685/HNS_DM7685_Black_Front.jpg,portrait,"['person', 'woman']","['black', 'khaki']",['white'],"['posing', 'wear', 'face', 'bodysuit', 'wearing', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,303,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DM9410/HNS_DM9410_DotEspritPrintBlack_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown']",['white'],"['posing', 'hair', 'wear', 'wearing', 'underwear', 'sports_bra', 'lingerie']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
